,state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
282,Himachal Pradesh,Kangra,Kangra(Jassour),Banana,Other,04/03/2019,2300,2500,2400
283,Himachal Pradesh,Kangra,Kangra(Jassour),Bhindi(Ladies Finger),Other,04/03/2019,4000,4500,4250
284,Himachal Pradesh,Kangra,Kangra(Jassour),Bottle gourd,Other,04/03/2019,2000,2500,2250
285,Himachal Pradesh,Kangra,Kangra(Jassour),Brinjal,Other,04/03/2019,1200,1500,1350
286,Himachal Pradesh,Kangra,Kangra(Jassour),Cabbage,Other,04/03/2019,400,500,450
287,Himachal Pradesh,Kangra,Kangra(Jassour),Capsicum,Other,04/03/2019,4000,4500,4250
288,Himachal Pradesh,Kangra,Kangra(Jassour),Carrot,Other,04/03/2019,600,700,650
289,Himachal Pradesh,Kangra,Kangra(Jassour),Cauliflower,Other,04/03/2019,1200,1500,1350
290,Himachal Pradesh,Kangra,Kangra(Jassour),Coriander(Leaves),Other,04/03/2019,1200,1500,1350
291,Himachal Pradesh,Kangra,Kangra(Jassour),French Beans (Frasbean),Other,04/03/2019,3800,4000,3900
292,Himachal Pradesh,Kangra,Kangra(Jassour),Ginger(Green),Other,04/03/2019,8500,9000,8750
293,Himachal Pradesh,Kangra,Kangra(Jassour),Grapes,Other,04/03/2019,4000,5000,4250
294,Himachal Pradesh,Kangra,Kangra(Jassour),Green Chilli,Other,04/03/2019,6000,6500,6250
295,Himachal Pradesh,Kangra,Kangra(Jassour),Kinnow,Other,04/03/2019,1500,1700,1600
296,Himachal Pradesh,Kangra,Kangra(Jassour),Lemon,Other,04/03/2019,3800,4000,3900
297,Himachal Pradesh,Kangra,Kangra(Jassour),Mashrooms,Other,04/03/2019,9000,10000,9500
298,Himachal Pradesh,Kangra,Kangra(Jassour),Methi(Leaves),Other,04/03/2019,900,1000,950
299,Himachal Pradesh,Kangra,Kangra(Jassour),Mousambi(Sweet Lime),Other,04/03/2019,3500,4000,3750
300,Himachal Pradesh,Kangra,Kangra(Jassour),Onion,Other,04/03/2019,700,800,750
301,Himachal Pradesh,Kangra,Kangra(Jassour),Orange,Other,04/03/2019,3000,3500,3250
302,Himachal Pradesh,Kangra,Kangra(Jassour),Papaya,Other,04/03/2019,2000,2500,2250
303,Himachal Pradesh,Kangra,Kangra(Jassour),Peas cod,Other,04/03/2019,1600,1700,1650
304,Himachal Pradesh,Kangra,Kangra(Jassour),Pineapple,Other,04/03/2019,2000,2500,2250
305,Himachal Pradesh,Kangra,Kangra(Jassour),Pomegranate,Other,04/03/2019,4000,4500,4250
306,Himachal Pradesh,Kangra,Kangra(Jassour),Potato,Other,04/03/2019,700,800,750
307,Himachal Pradesh,Kangra,Kangra(Jassour),Raddish,Other,04/03/2019,500,600,550
308,Himachal Pradesh,Kangra,Kangra(Jassour),Spinach,Other,04/03/2019,900,1000,950
309,Himachal Pradesh,Kangra,Kangra(Jassour),Tomato,Other,04/03/2019,2200,2500,2350
310,Himachal Pradesh,Kangra,Palampur,Apple,Apple,04/03/2019,7500,8000,8000
311,Himachal Pradesh,Kangra,Palampur,Ber(Zizyphus/Borehannu),Other,04/03/2019,2400,2500,2500
312,Himachal Pradesh,Kangra,Palampur,Bhindi(Ladies Finger),Other,04/03/2019,6000,6500,6500
313,Himachal Pradesh,Kangra,Palampur,Bottle gourd,Bottle Gourd,04/03/2019,2800,3000,3000
314,Himachal Pradesh,Kangra,Palampur,Brinjal,Other,04/03/2019,2500,2500,2500
315,Himachal Pradesh,Kangra,Palampur,Cabbage,Cabbage,04/03/2019,800,900,900
316,Himachal Pradesh,Kangra,Palampur,Capsicum,Capsicum,04/03/2019,4500,4800,4500
317,Himachal Pradesh,Kangra,Palampur,Carrot,Carrot,04/03/2019,800,900,900
318,Himachal Pradesh,Kangra,Palampur,Cauliflower,Cauliflower,04/03/2019,1000,1100,1100
319,Himachal Pradesh,Kangra,Palampur,Cucumbar(Kheera),Other,04/03/2019,5000,5500,5500
320,Himachal Pradesh,Kangra,Palampur,French Beans (Frasbean),Other,04/03/2019,5000,6000,5500
321,Himachal Pradesh,Kangra,Palampur,Ginger(Green),Other,04/03/2019,8000,9000,9000
322,Himachal Pradesh,Kangra,Palampur,Grapes,Other,04/03/2019,6500,7000,7000
323,Himachal Pradesh,Kangra,Palampur,Green Chilli,Green Chilly,04/03/2019,4500,5000,5000
324,Himachal Pradesh,Kangra,Palampur,Guava,Other,04/03/2019,4000,5000,4500
325,Himachal Pradesh,Kangra,Palampur,Kinnow,Other,04/03/2019,2000,2400,2200
326,Himachal Pradesh,Kangra,Palampur,Lemon,Other,04/03/2019,5000,0,5500
327,Himachal Pradesh,Kangra,Palampur,Mashrooms,Other,04/03/2019,15000,20000,20000
328,Himachal Pradesh,Kangra,Palampur,Mousambi(Sweet Lime),Other,04/03/2019,5000,0,5500
329,Himachal Pradesh,Kangra,Palampur,Onion,Other,04/03/2019,1000,1100,1100
330,Himachal Pradesh,Kangra,Palampur,Orange,Other,04/03/2019,4000,4500,4500
331,Himachal Pradesh,Kangra,Palampur,Papaya,Other,04/03/2019,2400,2600,2500
332,Himachal Pradesh,Kangra,Palampur,Peas Wet,Other,04/03/2019,1700,1800,1800
333,Himachal Pradesh,Kangra,Palampur,Pineapple,Other,04/03/2019,3500,4000,4000
334,Himachal Pradesh,Kangra,Palampur,Pomegranate,Other,04/03/2019,7000,7500,7500
335,Himachal Pradesh,Kangra,Palampur,Potato,Other,04/03/2019,700,800,800
336,Himachal Pradesh,Kangra,Palampur,Pumpkin,Other,04/03/2019,1600,1800,1700
337,Himachal Pradesh,Kangra,Palampur,Raddish,Raddish,04/03/2019,700,800,800
338,Himachal Pradesh,Kangra,Palampur,Spinach,Spinach,04/03/2019,1600,1800,1700
339,Himachal Pradesh,Kangra,Palampur,Tomato,Tomato,04/03/2019,2000,2200,2200
340,Himachal Pradesh,Kangra,Palampur,Turnip,Other,04/03/2019,1000,1200,1200
341,Himachal Pradesh,Kullu,Bhuntar,Banana,Other,04/03/2019,2340,2400,2370
342,Himachal Pradesh,Kullu,Bhuntar,Bhindi(Ladies Finger),Other,04/03/2019,5500,5800,5650
343,Himachal Pradesh,Kullu,Bhuntar,Bottle gourd,Other,04/03/2019,2500,2700,2600
344,Himachal Pradesh,Kullu,Bhuntar,Brinjal,Other,04/03/2019,2400,2600,2500
345,Himachal Pradesh,Kullu,Bhuntar,Cabbage,Other,04/03/2019,800,1000,900
346,Himachal Pradesh,Kullu,Bhuntar,Capsicum,Other,04/03/2019,5500,5800,5650
347,Himachal Pradesh,Kullu,Bhuntar,Carrot,Other,04/03/2019,1100,1200,1150
348,Himachal Pradesh,Kullu,Bhuntar,Cauliflower,Other,04/03/2019,1600,1700,1650
349,Himachal Pradesh,Kullu,Bhuntar,Coriander(Leaves),Other,04/03/2019,1000,1500,1300
350,Himachal Pradesh,Kullu,Bhuntar,Cucumbar(Kheera),Other,04/03/2019,4500,5000,4800
351,Himachal Pradesh,Kullu,Bhuntar,French Beans (Frasbean),Other,04/03/2019,5200,5300,5250
352,Himachal Pradesh,Kullu,Bhuntar,Garlic,Other,04/03/2019,5000,5500,5300
353,Himachal Pradesh,Kullu,Bhuntar,Ginger(Dry),Other,04/03/2019,9500,10000,9800
354,Himachal Pradesh,Kullu,Bhuntar,Grapes,Other,04/03/2019,7000,8000,7500
355,Himachal Pradesh,Kullu,Bhuntar,Green Chilli,Other,04/03/2019,6000,6500,6300
356,Himachal Pradesh,Kullu,Bhuntar,Guava,Other,04/03/2019,6000,6300,6150
357,Himachal Pradesh,Kullu,Bhuntar,Kinnow,Other,04/03/2019,2600,2700,2650
358,Himachal Pradesh,Kullu,Bhuntar,Lemon,Other,04/03/2019,6000,7000,6500
359,Himachal Pradesh,Kullu,Bhuntar,Onion,Other,04/03/2019,1200,1300,1250
360,Himachal Pradesh,Kullu,Bhuntar,Papaya,Other,04/03/2019,2800,3000,2900
361,Himachal Pradesh,Kullu,Bhuntar,Peas Wet,Other,04/03/2019,2600,2700,2650
362,Himachal Pradesh,Kullu,Bhuntar,Potato,Other,04/03/2019,900,1800,1400
363,Himachal Pradesh,Kullu,Bhuntar,Pumpkin,Other,04/03/2019,1700,1800,1750
364,Himachal Pradesh,Kullu,Bhuntar,Raddish,Other,04/03/2019,500,900,700
365,Himachal Pradesh,Kullu,Bhuntar,Spinach,Other,04/03/2019,800,1000,900
366,Himachal Pradesh,Kullu,Bhuntar,Squash(Chappal Kadoo),Other,04/03/2019,1800,2000,1900
367,Himachal Pradesh,Kullu,Bhuntar,Tomato,Other,04/03/2019,2500,2600,2550
368,Jammu and Kashmir,Badgam,Zaloosa-Chararishrief (F&V),Cauliflower,Cauliflower,04/03/2019,700,900,800
369,Jammu and Kashmir,Badgam,Zaloosa-Chararishrief (F&V),Cucumbar(Kheera),Cucumbar,04/03/2019,1500,1700,1600
370,Jammu and Kashmir,Badgam,Zaloosa-Chararishrief (F&V),Knool Khol,Knool Khol,04/03/2019,1200,1300,1250
371,Karnataka,Bangalore,Ramanagara,Beans,Beans (Whole),04/03/2019,3200,4000,3600
372,Karnataka,Bangalore,Ramanagara,Beetroot,Beetroot,04/03/2019,1400,1800,1600
373,Karnataka,Bangalore,Ramanagara,Bhindi(Ladies Finger),Bhindi,04/03/2019,3200,3600,3400
374,Karnataka,Bangalore,Ramanagara,Bitter gourd,Bitter Gourd,04/03/2019,3600,4000,3800
375,Karnataka,Bangalore,Ramanagara,Brinjal,Brinjal,04/03/2019,1000,1600,1300
376,Karnataka,Bangalore,Ramanagara,Cabbage,Cabbage,04/03/2019,1200,1600,1400
377,Karnataka,Bangalore,Ramanagara,Carrot,Carrot,04/03/2019,1400,1800,1600
378,Karnataka,Bangalore,Ramanagara,Chilly Capsicum,Chilly Capsicum,04/03/2019,5000,6000,5500
379,Karnataka,Bangalore,Ramanagara,Cucumbar(Kheera),Cucumbar,04/03/2019,1700,1800,1750
380,Karnataka,Bangalore,Ramanagara,Drumstick,Drumstick,04/03/2019,2800,3000,2900
381,Karnataka,Bangalore,Ramanagara,Ginger(Green),Green Ginger,04/03/2019,5000,6000,5500
382,Karnataka,Bangalore,Ramanagara,Green Avare (W),Green Avare (W),04/03/2019,2800,3000,2900
383,Karnataka,Bangalore,Ramanagara,Green Chilli,Green Chilly,04/03/2019,3600,4000,3800
384,Karnataka,Bangalore,Ramanagara,Knool Khol,Knool Khol,04/03/2019,1600,2000,1800
385,Karnataka,Bangalore,Ramanagara,Papaya,Papaya,04/03/2019,1200,1400,1300
386,Karnataka,Bangalore,Ramanagara,Peas Wet,Peas Wet,04/03/2019,2800,3200,3000
387,Karnataka,Bangalore,Ramanagara,Raddish,Raddish,04/03/2019,1600,2000,1800
388,Karnataka,Bangalore,Ramanagara,Ridgeguard(Tori),Ridgeguard(Tori),04/03/2019,3200,4000,3600
389,Karnataka,Bangalore,Ramanagara,Seemebadnekai,Seemebadanekai,04/03/2019,1400,1600,1500
390,Karnataka,Bangalore,Ramanagara,Snakeguard,Snakeguard,04/03/2019,1200,1600,1400
391,Karnataka,Bangalore,Ramanagara,Suvarna Gadde,Suvarnagadde,04/03/2019,2400,2600,2500
392,Karnataka,Bangalore,Ramanagara,Tomato,Tomato,04/03/2019,800,1000,900
393,Karnataka,Bangalore,Ramanagara,Water Melon,Water Melon,04/03/2019,1200,1600,1400
394,Karnataka,Kolar,Kolar,Beans,Beans (Whole),04/03/2019,3000,3200,3100
395,Karnataka,Kolar,Kolar,Beetroot,Beetroot,04/03/2019,1300,1500,1400
396,Karnataka,Kolar,Kolar,Cabbage,Cabbage,04/03/2019,1000,1300,1100
397,Karnataka,Kolar,Kolar,Capsicum,Capsicum,04/03/2019,3500,4000,3800
398,Karnataka,Kolar,Kolar,Carrot,Carrot,04/03/2019,1000,1400,1200
399,Karnataka,Kolar,Kolar,Cauliflower,Local,04/03/2019,1000,1400,1200
400,Karnataka,Kolar,Kolar,Chilly Capsicum,Chilly Capsicum,04/03/2019,2500,3500,3000
401,Karnataka,Kolar,Kolar,Knool Khol,Knool Khol,04/03/2019,800,1200,1000
402,Karnataka,Kolar,Kolar,Raddish,Raddish,04/03/2019,300,600,400
403,Karnataka,Kolar,Kolar,Ridgeguard(Tori),Ridgeguard(Tori),04/03/2019,3500,4200,3800
404,Karnataka,Kolar,Kolar,Tomato,Hybrid,04/03/2019,367,1633,1000
405,Karnataka,Kolar,Kolar,Tomato,Tomato,04/03/2019,334,1000,667
406,Karnataka,Tumkur,Gubbi,Copra,other,04/03/2019,9000,9000,9000
407,Kerala,Alappuzha,Aroor,Amphophalus,Amphophalus,04/03/2019,1800,2000,1900
408,Kerala,Alappuzha,Aroor,Apple,Other,04/03/2019,10000,11200,11000
409,Kerala,Alappuzha,Aroor,Ashgourd,Other,04/03/2019,1000,1200,1100
410,Kerala,Alappuzha,Aroor,Banana,Nendra Bale,04/03/2019,4200,4400,4300
411,Kerala,Alappuzha,Aroor,Banana,Palayamthodan,04/03/2019,2800,3000,2900
412,Kerala,Alappuzha,Aroor,Banana,Robusta,04/03/2019,2000,2200,2100
413,Kerala,Alappuzha,Aroor,Banana - Green,Banana - Green,04/03/2019,4000,4200,4100
414,Kerala,Alappuzha,Chengannur,Amphophalus,Other,04/03/2019,2300,2600,2400
415,Kerala,Alappuzha,Chengannur,Ashgourd,Other,04/03/2019,1100,1400,1200
416,Kerala,Alappuzha,Chengannur,Banana - Green,Other,04/03/2019,3700,4000,3800
417,Kerala,Alappuzha,Chengannur,Beetroot,Other,04/03/2019,1800,2100,2000
418,Kerala,Alappuzha,Chengannur,Bhindi(Ladies Finger),Other,04/03/2019,4000,4200,4000
419,Kerala,Alappuzha,Chengannur,Bitter gourd,Other,04/03/2019,4000,4600,4500
420,Kerala,Alappuzha,Chengannur,Bottle gourd,Other,04/03/2019,1000,1300,1100
421,Kerala,Alappuzha,Chengannur,Capsicum,Other,04/03/2019,5700,6200,6000
422,Kerala,Alappuzha,Chengannur,Carrot,Other,04/03/2019,3400,3700,3600
423,Kerala,Alappuzha,Chengannur,Cowpea(Veg),Cowpea (Veg),04/03/2019,4000,4300,4200
424,Kerala,Alappuzha,Chengannur,Cucumbar(Kheera),Other,04/03/2019,1600,2200,2000
425,Kerala,Alappuzha,Mannar,Amphophalus,Other,04/03/2019,3500,3700,3600
426,Kerala,Alappuzha,Mannar,Ashgourd,Other,04/03/2019,1000,1300,1100
427,Kerala,Alappuzha,Mannar,Banana - Green,Other,04/03/2019,4000,4200,4100
428,Kerala,Alappuzha,Mannar,Bhindi(Ladies Finger),Other,04/03/2019,3000,3200,3100
429,Kerala,Alappuzha,Mannar,Bitter gourd,Other,04/03/2019,4000,4200,4100
430,Kerala,Alappuzha,Mannar,Brinjal,Other,04/03/2019,3200,3600,3500
431,Kerala,Alappuzha,Mannar,Cabbage,Other,04/03/2019,3000,3300,3200
432,Kerala,Alappuzha,Mannar,Capsicum,Other,04/03/2019,8000,8300,8200
433,Kerala,Alappuzha,Mannar,Carrot,Other,04/03/2019,3700,3900,3800
434,Kerala,Ernakulam,Piravam,Amaranthus,Other,04/03/2019,1500,2000,1800
435,Kerala,Ernakulam,Piravam,Amphophalus,Other,04/03/2019,2000,3000,2500
436,Kerala,Ernakulam,Piravam,Ashgourd,Other,04/03/2019,1500,2000,1800
437,Kerala,Ernakulam,Piravam,Banana - Green,Other,04/03/2019,3000,4000,3500
438,Kerala,Ernakulam,Piravam,Beetroot,Other,04/03/2019,2000,2500,2200
439,Kerala,Ernakulam,Piravam,Bitter gourd,Other,04/03/2019,4000,5000,4500
440,Kerala,Ernakulam,Piravam,Brinjal,Other,04/03/2019,2000,2500,2200
441,Kerala,Ernakulam,Piravam,Cowpea(Veg),Other,04/03/2019,4000,5000,4500
442,Kerala,Ernakulam,Piravam,Potato,Other,04/03/2019,2000,3000,2500
443,Kerala,Ernakulam,Piravam,Tomato,Other,04/03/2019,1500,2000,1800
444,Kerala,Kannur,Taliparamba,Arecanut(Betelnut/Supari),Other,04/03/2019,19500,20000,19750
445,Kerala,Kannur,Taliparamba,Black pepper,Other,04/03/2019,29000,29500,29250
446,Kerala,Kannur,Taliparamba,Coconut,Other,04/03/2019,3200,3400,3300
447,Kerala,Kannur,Taliparamba,Coconut Oil,Other,04/03/2019,18000,18300,18150
448,Kerala,Kannur,Taliparamba,Copra,other,04/03/2019,10100,10300,10250
449,Kerala,Kannur,Taliparamba,Rubber,Other,04/03/2019,12300,12400,12350
450,Kerala,Kasargod,Kasargod,Amaranthus,Other,04/03/2019,1500,1600,1550
451,Kerala,Kasargod,Kasargod,Arecanut(Betelnut/Supari),Other,04/03/2019,21000,22000,21500
452,Kerala,Kasargod,Kasargod,Banana,Medium,04/03/2019,2200,2300,2250
453,Kerala,Kasargod,Kasargod,Banana,Nendra Bale,04/03/2019,3000,3100,3050
454,Kerala,Kasargod,Kasargod,Bhindi(Ladies Finger),Other,04/03/2019,5500,5600,5550
455,Kerala,Kasargod,Kasargod,Cashewnuts,Other,04/03/2019,10000,10200,10100
456,Kerala,Kasargod,Kasargod,Copra,other,04/03/2019,10200,10400,10300
457,Kerala,Kasargod,Kasargod,Cowpea(Veg),Other,04/03/2019,2000,2150,2100
458,Kerala,Kasargod,Kasargod,Cucumbar(Kheera),Other,04/03/2019,1000,1200,1100
459,Kerala,Kasargod,Kasargod,Paddy(Dhan)(Common),Other,04/03/2019,1800,1900,1850
460,Kerala,Kasargod,Kasargod,Pepper garbled,Other,04/03/2019,32000,33000,32500
461,Kerala,Kasargod,Kasargod,Pumpkin,Other,04/03/2019,800,900,850
462,Kerala,Kasargod,Manjeswaram,Amaranthus,Amaranthus,04/03/2019,2400,3400,2900
463,Kerala,Kasargod,Manjeswaram,Arecanut(Betelnut/Supari),Other,04/03/2019,21500,22000,21750
464,Kerala,Kasargod,Manjeswaram,Ashgourd,Ashgourd,04/03/2019,2400,3000,2700
465,Kerala,Kasargod,Manjeswaram,Banana - Green,Other,04/03/2019,4200,5000,4600
466,Kerala,Kasargod,Manjeswaram,Beetroot,Beetroot,04/03/2019,2200,3000,2600
467,Kerala,Kasargod,Manjeswaram,Bhindi(Ladies Finger),Bhindi,04/03/2019,6000,7000,6500
468,Kerala,Kasargod,Manjeswaram,Bitter gourd,Bitter Gourd,04/03/2019,5500,6000,5750
469,Kerala,Kasargod,Manjeswaram,Bottle gourd,Bottle Gourd,04/03/2019,1600,2000,1800
470,Kerala,Kasargod,Manjeswaram,Brinjal,Brinjal,04/03/2019,3200,4000,3600
471,Kerala,Kasargod,Manjeswaram,Cabbage,Cabbage,04/03/2019,2000,3000,2500
472,Kerala,Kasargod,Manjeswaram,Carrot,Carrot,04/03/2019,2400,3000,2700
473,Kerala,Kasargod,Manjeswaram,Coconut Seed,Other,04/03/2019,3400,3500,3450
474,Kerala,Kasargod,Manjeswaram,Copra,Copra,04/03/2019,10000,10200,10100
475,Kerala,Kasargod,Manjeswaram,Cowpea(Veg),Cowpea (Veg),04/03/2019,4500,5500,5000
476,Kerala,Kasargod,Manjeswaram,Cucumbar(Kheera),Cucumbar,04/03/2019,2400,3000,2700
477,Kerala,Kasargod,Manjeswaram,Drumstick,Drumstick,04/03/2019,5500,6500,6000
478,Kerala,Kasargod,Manjeswaram,Ginger(Green),Green Ginger,04/03/2019,8000,9000,8500
479,Kerala,Kasargod,Manjeswaram,Green Chilli,Green Chilly,04/03/2019,4500,5500,5000
480,Kerala,Kasargod,Manjeswaram,Indian Beans (Seam),Other,04/03/2019,4200,5000,4600
481,Kerala,Kasargod,Manjeswaram,Little gourd (Kundru),Other,04/03/2019,4200,5000,4600
482,Kerala,Kasargod,Manjeswaram,Long Melon(Kakri),Other,04/03/2019,2400,3000,2700
483,Kerala,Kasargod,Manjeswaram,Pepper garbled,Other,04/03/2019,27500,28000,27750
484,Kerala,Kasargod,Manjeswaram,Potato,Other,04/03/2019,2200,2600,2400
485,Kerala,Kasargod,Manjeswaram,Pumpkin,Pumpkin,04/03/2019,2400,3000,2700
486,Kerala,Kasargod,Manjeswaram,Ridgeguard(Tori),Ridgeguard(Tori),04/03/2019,4500,5500,5000
487,Kerala,Kasargod,Manjeswaram,Snakeguard,Snakeguard,04/03/2019,3200,4000,3600
488,Kerala,Kasargod,Manjeswaram,Sweet Potato,Sweet Potato,04/03/2019,2600,3400,3000
489,Kerala,Kasargod,Manjeswaram,Tapioca,Other,04/03/2019,2400,3400,2900
490,Kerala,Kasargod,Manjeswaram,Tomato,Tomato,04/03/2019,1600,2000,1800
491,Kerala,Kollam,Anchal,Amaranthus,Other,04/03/2019,4500,4700,4600
492,Kerala,Kollam,Anchal,Ashgourd,Other,04/03/2019,5600,5800,5700
493,Kerala,Kollam,Anchal,Banana,Nendra Bale,04/03/2019,6000,6200,6100
494,Kerala,Kollam,Anchal,Banana,Palayamthodan,04/03/2019,2600,2800,2700
495,Kerala,Kollam,Anchal,Banana,Poovan,04/03/2019,5800,6000,5900
496,Kerala,Kollam,Anchal,Banana,Red Banana,04/03/2019,4700,4900,4800
497,Kerala,Kollam,Anchal,Banana,Robusta,04/03/2019,2300,2500,2400
498,Kerala,Kollam,Anchal,Beetroot,Other,04/03/2019,3100,3300,3200
499,Kerala,Kollam,Anchal,Bhindi(Ladies Finger),Other,04/03/2019,3700,3900,3800
500,Kerala,Kollam,Anchal,Bitter gourd,Other,04/03/2019,6000,6200,6100
501,Kerala,Kollam,Anchal,Bottle gourd,Other,04/03/2019,1200,1400,1300
502,Kerala,Kollam,Anchal,Cabbage,Other,04/03/2019,1500,1700,1600
503,Kerala,Kollam,Anchal,Carrot,Carrot,04/03/2019,5500,5700,5600
504,Kerala,Kollam,Anchal,Cauliflower,Cauliflower,04/03/2019,3500,3700,3600
505,Kerala,Kollam,Anchal,Colacasia,Other,04/03/2019,4000,4200,4100
506,Kerala,Kollam,Anchal,Drumstick,Other,04/03/2019,3400,3600,3500
507,Kerala,Kollam,Anchal,Potato,Other,04/03/2019,1800,2000,1900
508,Kerala,Kollam,Anchal,Pumpkin,Other,04/03/2019,1000,1200,1100
509,Kerala,Kollam,Anchal,Snakeguard,Other,04/03/2019,2200,2400,2300
510,Kerala,Kollam,Chathanoor,Banana,Banana - Ripe,04/03/2019,4000,4400,4200
511,Kerala,Kollam,Chathanoor,Banana,Palayamthodan,04/03/2019,1800,2200,2000
512,Kerala,Kollam,Chathanoor,Banana,Poovan,04/03/2019,4300,4700,4500
513,Kerala,Kollam,Chathanoor,Banana,Red Banana,04/03/2019,4300,4700,4500
514,Kerala,Kollam,Chathanoor,Bhindi(Ladies Finger),Other,04/03/2019,4800,5200,5000
515,Kerala,Kollam,Chathanoor,Brinjal,Other,04/03/2019,3300,3700,3500
516,Kerala,Kollam,Chathanoor,Ginger(Green),Other,04/03/2019,6800,7200,7000
517,Kerala,Kollam,Chathanoor,Little gourd (Kundru),Other,04/03/2019,3800,4200,4000
518,Kerala,Kollam,Chathanoor,Tomato,Other,04/03/2019,3300,3700,3500
519,Kerala,Kollam,Kaliyanchanda,Amaranthus,Amaranthus,04/03/2019,1300,1500,1400
520,Kerala,Kollam,Kaliyanchanda,Banana - Green,Banana - Green,04/03/2019,5500,6000,5800
521,Kerala,Kollam,Kaliyanchanda,Bhindi(Ladies Finger),Bhindi,04/03/2019,4000,4500,4200
522,Kerala,Kollam,Kaliyanchanda,Bitter gourd,Bitter Gourd,04/03/2019,9600,10100,9800
523,Kerala,Kollam,Kaliyanchanda,Cucumbar(Kheera),Cucumbar,04/03/2019,3600,3900,3800
524,Kerala,Kollam,Kaliyanchanda,Elephant Yam (Suran),Elephant Yam (Suran),04/03/2019,3100,3300,3200
525,Kerala,Kollam,Kaliyanchanda,Ginger(Green),Green Ginger,04/03/2019,8500,9000,8800
526,Kerala,Kollam,Kaliyanchanda,Snakeguard,Other,04/03/2019,1700,1900,1800
527,Kerala,Kollam,Kaliyanchanda,Tapioca,Other,04/03/2019,2400,2500,2450
528,Kerala,Kollam,Kaliyanchanda,Turmeric (raw),Other,04/03/2019,2000,2200,2100
529,Kerala,Kottayam,Ettumanoor,Ashgourd,Other,04/03/2019,1300,1400,1400
530,Kerala,Kottayam,Ettumanoor,Banana,Banana - Ripe,04/03/2019,3800,3800,3800
531,Kerala,Kottayam,Ettumanoor,Banana - Green,Banana - Green,04/03/2019,2000,2100,2100
532,Kerala,Kottayam,Ettumanoor,Beetroot,Other,04/03/2019,2100,2200,2200
533,Kerala,Kottayam,Ettumanoor,Bhindi(Ladies Finger),Other,04/03/2019,2600,2800,2700
534,Kerala,Kottayam,Ettumanoor,Bitter gourd,Other,04/03/2019,3300,3500,3400
535,Kerala,Kottayam,Ettumanoor,Brinjal,Other,04/03/2019,2200,2400,2300
536,Kerala,Kottayam,Ettumanoor,Cabbage,Other,04/03/2019,2000,2200,2100
537,Kerala,Kottayam,Ettumanoor,Carrot,Carrot,04/03/2019,2500,2800,2600
538,Kerala,Kottayam,Ettumanoor,Cluster beans,Other,04/03/2019,3300,3500,3400
539,Kerala,Kottayam,Ettumanoor,Coconut,Medium,04/03/2019,3500,3700,3600
540,Kerala,Kottayam,Ettumanoor,Colacasia,Other,04/03/2019,5500,5700,5700
541,Kerala,Kottayam,Ettumanoor,Cucumbar(Kheera),Cucumbar,04/03/2019,1800,2000,2000
542,Kerala,Kottayam,Ettumanoor,Drumstick,Drumstick,04/03/2019,5500,5800,5800
543,Kerala,Kottayam,Ettumanoor,Elephant Yam (Suran),Other,04/03/2019,2200,2400,2300
544,Kerala,Kottayam,Ettumanoor,Ginger(Green),Green Ginger,04/03/2019,8500,8600,8600
545,Kerala,Kottayam,Ettumanoor,Green Chilli,Green Chilly,04/03/2019,3600,3800,3800
546,Kerala,Kottayam,Ettumanoor,Little gourd (Kundru),Other,04/03/2019,3300,3500,3400
547,Kerala,Kottayam,Ettumanoor,Mango (Raw-Ripe),Mango - Raw-Ripe,04/03/2019,3300,3500,3400
548,Kerala,Kottayam,Ettumanoor,Onion,Big,04/03/2019,3300,3500,3500
549,Kerala,Kottayam,Ettumanoor,Onion,Onion,04/03/2019,1300,1500,1400
550,Kerala,Kottayam,Ettumanoor,Potato,Potato,04/03/2019,2800,3000,2800
551,Kerala,Kottayam,Ettumanoor,Pumpkin,Pumpkin,04/03/2019,1000,1100,1100
552,Kerala,Kottayam,Ettumanoor,Snakeguard,Snakeguard,04/03/2019,1900,2000,1900
553,Kerala,Kottayam,Ettumanoor,Tapioca,Tapioca,04/03/2019,2300,2500,2500
554,Kerala,Kottayam,Ettumanoor,Tomato,Tomato,04/03/2019,2100,2300,2200
555,Kerala,Kottayam,Kottayam,Banana,Banana - Ripe,04/03/2019,3800,4100,4000
556,Kerala,Kottayam,Kottayam,Banana,Palayamthodan,04/03/2019,1600,1900,1800
557,Kerala,Kottayam,Kottayam,Banana,Poovan,04/03/2019,2800,3100,3000
558,Kerala,Malappuram,Kondotty,Amaranthus,Other,04/03/2019,1700,1900,1800
559,Kerala,Malappuram,Kondotty,Amla(Nelli Kai),Other,04/03/2019,3700,3900,3800
560,Kerala,Malappuram,Kondotty,Amphophalus,Other,04/03/2019,2200,2400,2300
561,Kerala,Malappuram,Kondotty,Ashgourd,Other,04/03/2019,1200,1400,1300
562,Kerala,Malappuram,Kondotty,Beetroot,Other,04/03/2019,1800,2000,1900
563,Kerala,Malappuram,Kondotty,Bhindi(Ladies Finger),Other,04/03/2019,3000,3400,3200
564,Kerala,Malappuram,Kondotty,Bitter gourd,Other,04/03/2019,3000,3200,3100
565,Kerala,Malappuram,Kondotty,Bottle gourd,Other,04/03/2019,1600,1800,1700
566,Kerala,Malappuram,Kondotty,Brinjal,Other,04/03/2019,1800,2000,1900
567,Kerala,Malappuram,Kondotty,Cabbage,Other,04/03/2019,1200,1400,1300
